org:group,resource country,org:resource,oranization country,org:role,concept:name,impact,product,time:timestamp,lifecycle:transition,case:concept:name
Org line G4,Sweden,David,se,,Accepted,Medium,PROD412,2012-02-06 12:47:29+00:00,Assigned,1-422418092
Org line G4,Sweden,David,se,,Accepted,Medium,PROD412,2012-02-06 12:48:30+00:00,Assigned,1-422418092
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-04 13:13:58+00:00,In Progress,1-422877530
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-04 13:20:09+00:00,Closed,1-422877530
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-04 13:27:30+00:00,In Progress,1-424065923
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-04 13:41:46+00:00,Closed,1-424065923
Org line G4,Sweden,Roland,se,,Accepted,Medium,PROD374,2010-12-07 14:24:36+00:00,In Progress,1-427955007
Org line G4,Sweden,Roland,se,,Accepted,Medium,PROD374,2011-01-18 10:59:26+00:00,Wait,1-427955007
Org line G4,Sweden,Roland,se,,Accepted,Medium,PROD374,2011-01-26 07:48:18+00:00,In Progress,1-427955007
Org line G4,Sweden,Roland,se,,Accepted,Medium,PROD374,2011-04-28 08:46:03+00:00,Wait,1-427955007
Org line G4,Sweden,Roland,se,,Completed,Medium,PROD374,2012-01-26 10:47:59+00:00,Closed,1-427955007
Org line G4,Sweden,Marco,se,,Accepted,Medium,PROD411,2012-01-30 13:41:27+00:00,Assigned,1-429498598
Org line G4,Sweden,Marco,se,,Accepted,Medium,PROD411,2012-02-01 08:57:23+00:00,Wait,1-429498598
Org line G4,Sweden,Marco,se,,Completed,Medium,PROD411,2012-02-01 10:47:23+00:00,Closed,1-429498598
Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2010-12-16 11:55:48+00:00,In Progress,1-430880486
Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-03-21 17:11:52+00:00,Wait,1-430880486
Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-02-29 14:38:04+00:00,Closed,1-430880486
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-30 13:59:16+00:00,In Progress,1-431797119
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-30 14:07:31+00:00,Closed,1-431797119
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-02 22:15:47+00:00,In Progress,1-433309965
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-02 22:19:29+00:00,Closed,1-433309965
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2010-12-28 14:28:04+00:00,In Progress,1-433910332
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2010-12-28 14:28:11+00:00,Wait,1-433910332
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-01-03 08:41:42+00:00,Wait,1-433910332
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-01-28 16:48:20+00:00,In Progress,1-433910332
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-03-31 10:34:29+00:00,Wait,1-433910332
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-04-06 13:16:21+00:00,In Progress,1-433910332
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-06-29 16:04:50+00:00,Assigned,1-433910332
Org line G4,Sweden,Per,se,,Accepted,Low,PROD374,2011-01-14 13:10:28+00:00,In Progress,1-439833168
Org line G4,Sweden,Per,se,,Accepted,Low,PROD374,2011-01-14 14:54:33+00:00,Wait,1-439833168
Org line G4,Sweden,Per,se,,Completed,Low,PROD374,2012-02-29 15:27:57+00:00,Closed,1-439833168
Org line G4,Sweden,Ing-Marie,se,,Accepted,Medium,PROD821,2011-01-18 10:35:34+00:00,In Progress,1-441507371
Org line G4,Sweden,Ing-Marie,se,,Queued,Medium,PROD821,2011-01-18 10:46:33+00:00,Awaiting Assignment,1-441507371
Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-01-20 17:18:05+00:00,In Progress,1-443175071
Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-03-21 17:30:18+00:00,Wait,1-443175071
Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-03-19 08:18:42+00:00,Closed,1-443175071
Org line C,Sweden,Martin,se,C_6,Queued,Medium,PROD154,2011-02-03 10:33:47+00:00,Awaiting Assignment,1-473084325
Org line C,France,Olivier,se,C_6,Queued,Medium,PROD154,2011-09-13 17:53:00+00:00,Awaiting Assignment,1-473084325
Org line C,France,Olivier,se,C_6,Queued,Medium,PROD154,2011-09-16 12:27:06+00:00,Awaiting Assignment,1-473084325
Org line A2,Sweden,Britt,se,A2_1,Queued,Medium,PROD154,2012-02-02 16:48:22+00:00,Awaiting Assignment,1-473084325
Org line A2,Sweden,Britt,se,A2_1,Accepted,Medium,PROD154,2012-02-06 10:26:00+00:00,In Progress,1-473084325
Org line A2,Sweden,Britt,se,A2_1,Accepted,Medium,PROD154,2012-02-06 12:32:58+00:00,Wait,1-473084325
Org line A2,Sweden,Britt,se,A2_1,Completed,Medium,PROD154,2012-03-14 13:52:06+00:00,Closed,1-473084325
Org line G4,Sweden,Per,se,,Accepted,High,PROD374,2011-02-04 14:21:41+00:00,In Progress,1-479002951
Org line G4,Sweden,Per,se,,Accepted,High,PROD374,2011-03-13 13:11:06+00:00,Wait,1-479002951
Org line G4,Sweden,Per,se,,Completed,High,PROD374,2012-02-29 14:27:21+00:00,Closed,1-479002951
Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-02-08 16:10:53+00:00,In Progress,1-489198755
Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-03-21 17:26:55+00:00,Wait,1-489198755
Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-02-14 16:45:26+00:00,Closed,1-489198755
Org line A2,POLAND,Michal,pl,A2_3,Accepted,Low,PROD791,2011-02-16 16:40:03+00:00,In Progress,1-498324124
Org line A2,POLAND,Michal,pl,A2_3,Accepted,Low,PROD791,2011-02-17 12:13:53+00:00,Assigned,1-498324124
Org line A2,POLAND,Michal,pl,A2_3,Accepted,Low,PROD791,2011-04-19 14:41:04+00:00,Assigned,1-498324124
Org line G4,Sweden,Joakim,se,,Accepted,Medium,PROD374,2011-02-23 17:45:04+00:00,In Progress,1-502769178
Org line G4,Sweden,Joakim,se,,Accepted,Medium,PROD374,2011-02-23 17:52:29+00:00,In Progress,1-502769178
Org line G4,Sweden,Joakim,se,,Accepted,Medium,PROD374,2011-05-04 10:05:50+00:00,Wait,1-502769178
Org line G4,Sweden,Joakim,se,,Queued,Medium,PROD374,2011-09-05 10:10:57+00:00,Awaiting Assignment,1-502769178
Org line G4,Sweden,Per,se,,Accepted,High,PROD374,2011-03-07 12:36:20+00:00,In Progress,1-506092586
Org line G4,Sweden,Per,se,,Completed,High,PROD374,2012-01-26 11:25:15+00:00,Closed,1-506092586
Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-03-14 15:04:30+00:00,In Progress,1-507679771
Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-02-01 16:12:52+00:00,Closed,1-507679771
Org line G4,Sweden,David,se,,Accepted,High,PROD412,2012-01-30 13:39:42+00:00,Assigned,1-510142147
Org line G4,Sweden,David,se,,Accepted,High,PROD412,2012-01-31 09:45:06+00:00,In Progress,1-510142147
Org line G4,Sweden,David,se,,Completed,High,PROD412,2012-01-31 09:45:09+00:00,Closed,1-510142147
Org line A2,United Kingdom,Timothy,gb,A2_1,Accepted,Medium,PROD236,2011-03-25 13:21:36+00:00,In Progress,1-510399424
Org line A2,United Kingdom,Timothy,gb,A2_1,Completed,Medium,PROD236,2012-02-15 11:41:23+00:00,Closed,1-510399424
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-06 21:18:11+00:00,In Progress,1-511787661
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-06 21:19:44+00:00,Closed,1-511787661
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2011-04-04 12:48:35+00:00,In Progress,1-512617571
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2011-04-04 12:49:23+00:00,Assigned,1-512617571
Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,High,PROD236,2011-08-18 14:05:34+00:00,Assigned,1-512617571
Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,High,PROD236,2011-08-19 16:27:15+00:00,In Progress,1-512617571
Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,High,PROD236,2011-11-01 14:29:18+00:00,Wait,1-512617571
Org line A2,United Kingdom,Andrew,gb,A2_1,Completed,High,PROD236,2012-02-15 12:12:58+00:00,Closed,1-512617571
Org line G4,Sweden,Roland,se,,Accepted,Low,PROD448,2011-04-05 08:39:04+00:00,In Progress,1-513031774
Org line G4,Sweden,Roland,se,,Completed,Low,PROD448,2012-03-13 15:47:40+00:00,Closed,1-513031774
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-10 11:01:19+00:00,In Progress,1-513180623
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-10 12:21:57+00:00,Closed,1-513180623
Org line C,Sweden,Mikael,se,E_6,Accepted,High,PROD98,2011-04-08 11:57:43+00:00,In Progress,1-514618724
Org line C,Sweden,Mikael,se,E_6,Accepted,High,PROD98,2011-04-11 10:18:36+00:00,Wait,1-514618724
Org line C,Sweden,Mikael,se,E_6,Accepted,High,PROD98,2012-02-21 10:22:27+00:00,In Progress,1-514618724
Org line C,Sweden,Mikael,se,E_6,Completed,High,PROD98,2012-02-21 10:31:26+00:00,Closed,1-514618724
Org line G4,Sweden,Roland,se,,Accepted,Low,PROD374,2011-04-11 15:56:28+00:00,In Progress,1-515461174
Org line G4,Sweden,Roland,se,,Accepted,Low,PROD374,2011-12-13 10:21:26+00:00,Assigned,1-515461174
Org line G4,Sweden,Roland,se,,Accepted,Low,PROD374,2012-02-08 22:09:00+00:00,Wait,1-515461174
Org line G4,Sweden,Roland,se,,Completed,Low,PROD374,2012-03-26 09:27:45+00:00,Closed,1-515461174
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-30 13:06:42+00:00,In Progress,1-517002080
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-30 13:07:11+00:00,Closed,1-517002080
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-30 21:50:24+00:00,In Progress,1-517045062
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-30 21:52:53+00:00,Closed,1-517045062
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-13 12:27:01+00:00,In Progress,1-518362551
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-13 12:27:18+00:00,Closed,1-518362551
Org line G4,Sweden,Per,se,,Accepted,High,PROD374,2011-04-25 06:46:33+00:00,In Progress,1-520127960
Org line G4,Sweden,Per,se,,Accepted,High,PROD374,2011-04-25 06:48:34+00:00,Assigned,1-520127960
Org line G4,Sweden,Per,se,,Completed,High,PROD374,2012-01-26 11:31:40+00:00,Closed,1-520127960
Org line A2,Sweden,Tomas,cn,A2_2,Accepted,High,PROD753,2011-04-26 17:44:41+00:00,In Progress,1-520705880
Org line A2,Sweden,Tomas,cn,A2_2,Accepted,High,PROD753,2011-11-15 12:56:41+00:00,Wait,1-520705880
Org line A2,Sweden,Tomas,cn,A2_2,Completed,High,PROD753,2012-05-29 10:18:46+00:00,Closed,1-520705880
Org line G4,Sweden,Erik,se,,Accepted,Low,PROD108,2011-05-02 09:45:31+00:00,In Progress,1-522222222
Org line G4,Sweden,Erik,se,,Completed,Low,PROD108,2012-02-27 14:31:45+00:00,Closed,1-522222222
Org line C,Sweden,Jonas,in,E_8,Accepted,Major,PROD436,2011-05-03 07:29:33+00:00,In Progress,1-522460624
Org line C,Sweden,Jonas,in,E_8,Queued,Major,PROD436,2011-05-03 07:31:51+00:00,Awaiting Assignment,1-522460624
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-06 21:35:55+00:00,In Progress,1-522734472
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-06 21:37:18+00:00,Closed,1-522734472
Org line A2,INDIA,Arun,se,A2_4,Accepted,Medium,PROD67,2011-05-04 11:53:03+00:00,In Progress,1-522949376
Org line A2,INDIA,Arun,se,A2_4,Queued,Medium,PROD67,2011-05-18 15:42:40+00:00,Awaiting Assignment,1-522949376
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-30 12:54:45+00:00,In Progress,1-523069229
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-30 12:54:47+00:00,Closed,1-523069229
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-15 15:27:07+00:00,In Progress,1-523392191
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-15 15:27:34+00:00,Closed,1-523392191
Org line C,Belgium,Els,be,C_2,Accepted,Medium,PROD330,2011-10-05 08:38:35+00:00,Assigned,1-524375607
Org line C,Belgium,Jo,be,C_2,Accepted,Medium,PROD330,2011-10-05 09:03:00+00:00,Assigned,1-524375607
Org line C,Belgium,Jo,be,C_2,Accepted,Medium,PROD330,2011-11-08 14:44:51+00:00,In Progress,1-524375607
Org line C,Belgium,Jo,be,C_2,Completed,Medium,PROD330,2012-04-10 17:19:54+00:00,Closed,1-524375607
Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-05-13 17:23:13+00:00,In Progress,1-525589021
Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-02-01 16:40:02+00:00,Closed,1-525589021
Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-05-16 15:09:56+00:00,In Progress,1-526037041
Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-02-01 16:50:06+00:00,Closed,1-526037041
Org line G4,Sweden,Roland,se,,Accepted,Low,PROD374,2011-05-19 23:28:42+00:00,In Progress,1-527208576
Org line G4,Sweden,Roland,se,,Accepted,Low,PROD374,2011-10-27 13:59:32+00:00,Wait,1-527208576
Org line G4,Sweden,Roland,se,,Completed,Low,PROD374,2012-02-08 22:43:06+00:00,Closed,1-527208576
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-02 21:51:10+00:00,In Progress,1-530147896
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-02 21:52:46+00:00,Closed,1-530147896
Org line C,Sweden,Jonas,in,E_8,Accepted,Medium,PROD756,2011-06-07 23:21:06+00:00,In Progress,1-531872604
Org line C,Sweden,Jonas,in,E_8,Accepted,Medium,PROD756,2011-06-08 13:12:31+00:00,Wait,1-531872604
Org line C,Sweden,Jonas,in,E_8,Queued,Medium,PROD756,2011-06-30 10:19:59+00:00,Awaiting Assignment,1-531872604
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-06 21:16:22+00:00,In Progress,1-532084405
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-06 21:17:44+00:00,Closed,1-532084405
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-02 22:28:50+00:00,In Progress,1-533851634
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-02 22:31:56+00:00,Closed,1-533851634
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2011-06-17 09:24:42+00:00,In Progress,1-534493180
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2011-06-17 09:25:34+00:00,Assigned,1-534493180
Org line A2,POLAND,Michal,pl,A2_1,Accepted,Medium,PROD791,2011-06-21 12:01:27+00:00,In Progress,1-535418135
Org line A2,POLAND,Michal,pl,A2_1,Accepted,Medium,PROD791,2011-07-28 14:22:47+00:00,Wait,1-535418135
Org line A2,POLAND,Michal,pl,A2_1,Accepted,Medium,PROD791,2011-07-28 14:24:26+00:00,Wait,1-535418135
Org line A2,POLAND,Michal,pl,A2_1,Accepted,Medium,PROD791,2012-01-19 15:23:31+00:00,In Progress,1-535418135
Org line A2,POLAND,Michal,pl,A2_1,Completed,Medium,PROD791,2012-01-19 15:25:35+00:00,Closed,1-535418135
Org line C,Sweden,Lars,se,E_3,Accepted,Medium,PROD714,2011-06-21 11:23:47+00:00,In Progress,1-535439201
Org line C,Sweden,Lars,se,E_3,Accepted,Medium,PROD714,2011-06-21 11:44:50+00:00,Wait,1-535439201
Org line C,Sweden,Lars,se,E_3,Completed,Medium,PROD714,2012-03-02 09:16:48+00:00,Closed,1-535439201
Org line C,Sweden,Daniel,se,E_6,Accepted,Major,PROD374,2011-07-12 15:28:19+00:00,Assigned,1-537169872
Org line G4,Sweden,Joakim,se,,Queued,Major,PROD374,2011-09-05 10:14:45+00:00,Awaiting Assignment,1-537169872
Org line G4,Sweden,Joakim,se,,Queued,Low,PROD448,2011-11-21 15:30:28+00:00,Awaiting Assignment,1-538297321
Org line G4,Sweden,Rickard,se,,Accepted,Low,PROD448,2011-11-21 15:57:42+00:00,In Progress,1-538297321
Org line B,Brazil,Thiago,br,E_6,Accepted,High,PROD473,2012-01-25 19:46:19+00:00,In Progress,1-538467021
Org line B,Brazil,Thiago,br,E_6,Completed,High,PROD473,2012-01-25 19:48:24+00:00,Closed,1-538467021
Org line C,Sweden,Jonas,in,E_8,Accepted,High,PROD473,2011-07-05 11:24:39+00:00,In Progress,1-539000895
Org line C,Sweden,Jonas,in,E_8,Completed,High,PROD473,2012-05-15 15:57:12+00:00,Closed,1-539000895
Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-07-05 14:33:46+00:00,In Progress,1-539083171
Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2012-02-15 17:33:28+00:00,Assigned,1-539083171
Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-05-23 18:00:04+00:00,Closed,1-539083171
Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,Medium,PROD236,2011-07-07 15:45:46+00:00,In Progress,1-539805130
Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,Medium,PROD236,2011-11-01 17:28:16+00:00,Wait,1-539805130
Org line A2,United Kingdom,Andrew,gb,A2_1,Completed,Medium,PROD236,2012-02-15 12:13:43+00:00,Closed,1-539805130
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-06 22:10:04+00:00,In Progress,1-541565290
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-06 22:11:17+00:00,Closed,1-541565290
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD235,2011-07-18 15:45:13+00:00,In Progress,1-542027112
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD235,2011-07-18 15:48:49+00:00,In Progress,1-542027112
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD235,2011-07-18 15:55:27+00:00,Assigned,1-542027112
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD235,2011-09-09 13:17:31+00:00,In Progress,1-542027112
Org line C,France,Cyril,fr,E_6,Accepted,Medium,PROD802,2011-07-22 09:56:05+00:00,In Progress,1-542919207
Org line C,France,Cyril,fr,E_6,Queued,Medium,PROD802,2011-07-22 10:03:11+00:00,Awaiting Assignment,1-542919207
Org line A2,USA,Fredrik,us,A2_4,Accepted,Low,PROD546,2011-07-22 11:23:23+00:00,In Progress,1-542940765
Org line A2,USA,Fredrik,us,A2_4,Accepted,Low,PROD546,2011-10-05 22:40:23+00:00,In Progress,1-542940765
Org line A2,USA,Fredrik,us,A2_4,Queued,Low,PROD546,2011-10-05 22:40:40+00:00,Awaiting Assignment,1-542940765
Org line A2,USA,Fredrik,us,A2_4,Accepted,Low,PROD546,2012-02-21 14:43:18+00:00,In Progress,1-542940765
Org line A2,USA,Fredrik,us,A2_4,Queued,Low,PROD546,2012-02-21 14:44:28+00:00,Awaiting Assignment,1-542940765
Org line A2,USA,Fredrik,us,A2_4,Accepted,Low,PROD546,2012-02-22 16:01:36+00:00,In Progress,1-542940765
Org line A2,USA,Fredrik,us,A2_4,Completed,Low,PROD546,2012-02-22 16:08:59+00:00,Closed,1-542940765
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2011-07-25 13:47:13+00:00,In Progress,1-543300099
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2011-07-25 16:39:06+00:00,Assigned,1-543300099
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2011-09-09 13:17:02+00:00,In Progress,1-543300099
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-06 17:02:25+00:00,In Progress,1-545370610
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-06 17:03:44+00:00,Closed,1-545370610
Org line A2,Sweden,Tomas,cn,A2_2,Accepted,Low,PROD753,2011-08-08 08:08:01+00:00,In Progress,1-545738536
Org line A2,Sweden,Tomas,cn,A2_2,Accepted,Low,PROD753,2011-08-08 08:12:59+00:00,Assigned,1-545738536
Org line A2,Sweden,Tomas,cn,A2_2,Accepted,Low,PROD753,2011-09-01 23:51:36+00:00,In Progress,1-545738536
Org line G4,Sweden,Fredrik,se,,Queued,High,PROD108,2011-08-15 10:08:23+00:00,Awaiting Assignment,1-545911672
Org line G4,Sweden,Mattias,se,,Accepted,High,PROD108,2012-01-24 11:52:59+00:00,In Progress,1-545911672
Org line G4,Sweden,Mattias,se,,Completed,High,PROD108,2012-01-24 11:58:41+00:00,Closed,1-545911672
Org line C,Sweden,Tomas,se,C_6,Queued,Medium,PROD253,2011-08-09 20:46:45+00:00,Awaiting Assignment,1-546838031
Org line C,Sweden,Tomas,se,C_6,Queued,Medium,PROD253,2011-08-11 19:51:34+00:00,Awaiting Assignment,1-546838031
Org line C,Sweden,Tomas,se,C_6,Accepted,Medium,PROD253,2011-10-20 14:52:40+00:00,In Progress,1-546838031
Org line C,Sweden,Tomas,se,C_6,Accepted,Medium,PROD253,2011-10-20 14:54:16+00:00,Wait,1-546838031
Org line C,Sweden,Tomas,se,C_6,Completed,Medium,PROD253,2012-04-24 13:58:43+00:00,Closed,1-546838031
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2011-08-10 13:47:08+00:00,In Progress,1-547617088
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2011-08-10 14:04:12+00:00,Assigned,1-547617088
Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,High,PROD236,2011-08-23 11:28:02+00:00,Assigned,1-547617088
Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,High,PROD236,2011-08-23 11:29:30+00:00,Wait,1-547617088
Org line A2,United Kingdom,Andrew,gb,A2_1,Completed,High,PROD236,2012-02-15 12:14:44+00:00,Closed,1-547617088
Org line F,Sweden,Craig,se,,Accepted,Low,PROD153,2011-08-13 17:56:32+00:00,In Progress,1-549431982
Org line F,Sweden,Craig,se,,Queued,Low,PROD153,2011-08-13 18:00:02+00:00,Awaiting Assignment,1-549431982
Org line G4,Sweden,Bharath,se,,Accepted,Medium,PROD397,2011-08-16 16:45:30+00:00,In Progress,1-550611848
Org line G4,Sweden,Bharath,se,,Completed,Medium,PROD397,2012-05-04 11:56:48+00:00,Closed,1-550611848
Org line C,Sweden,Praveen,se,E_10,Accepted,High,PROD802,2011-08-23 06:23:57+00:00,In Progress,1-560404489
Org line C,Sweden,Praveen,se,E_10,Queued,High,PROD802,2011-08-23 06:29:58+00:00,Awaiting Assignment,1-560404489
Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2011-08-23 08:53:33+00:00,Awaiting Assignment,1-560404489
Org line C,Sweden,Steve,se,C_6,Accepted,High,PROD802,2011-08-23 11:17:21+00:00,In Progress,1-560404489
Org line C,Sweden,Steve,se,C_6,Accepted,High,PROD802,2011-08-23 14:19:04+00:00,Wait,1-560404489
Org line C,Sweden,Per,se,E_6,Accepted,High,PROD802,2011-12-15 13:51:36+00:00,In Progress,1-560404489
Org line C,Sweden,Mikael,se,V3_3,Accepted,High,PROD802,2011-12-15 17:13:32+00:00,In Progress,1-560404489
Org line C,Sweden,Mikael,se,V3_3,Queued,High,PROD802,2011-12-16 10:22:44+00:00,Awaiting Assignment,1-560404489
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-08-29 18:33:51+00:00,In Progress,1-563779807
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-08-29 18:38:53+00:00,Assigned,1-563779807
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-09-09 13:16:42+00:00,In Progress,1-563779807
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-09-21 11:38:15+00:00,Wait,1-563779807
Org line B,INDIA,Murali,in,E_10,Accepted,High,PROD209,2011-08-31 06:45:43+00:00,In Progress,1-564738994
Org line B,INDIA,Murali,in,E_10,Accepted,High,PROD209,2011-08-31 06:46:56+00:00,Wait,1-564738994
Org line B,INDIA,Murali,in,E_10,Accepted,High,PROD209,2012-01-04 12:02:10+00:00,In Progress,1-564738994
Org line B,INDIA,Murali,in,E_10,Completed,High,PROD209,2012-03-04 09:50:51+00:00,Closed,1-564738994
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-06 21:22:50+00:00,In Progress,1-564903210
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-06 21:24:49+00:00,Closed,1-564903210
Org line C,INDIA,Rohan,se,E_7,Accepted,Low,PROD673,2011-09-01 14:01:39+00:00,In Progress,1-565905115
Org line C,INDIA,Rohan,se,E_7,Accepted,Low,PROD673,2011-12-22 08:41:16+00:00,In Progress,1-565905115
Org line C,INDIA,Rohan,se,E_7,Completed,Low,PROD673,2012-01-04 12:31:27+00:00,Closed,1-565905115
Org line D,Belgium,Wim,us,D_2,Accepted,Low,PROD618,2011-09-01 17:35:37+00:00,In Progress,1-566096602
